time,theta,beta,gamma
4.1120000E+03,0.0000000E+00,0.0000000E+00,1.3769646E-02
4.1130000E+03,0.0000000E+00,0.0000000E+00,1.3776343E-02
4.1140000E+03,0.0000000E+00,0.0000000E+00,1.3783042E-02
4.1150000E+03,0.0000000E+00,0.0000000E+00,1.3789743E-02
4.1160000E+03,0.0000000E+00,0.0000000E+00,1.3796445E-02
4.1170000E+03,0.0000000E+00,0.0000000E+00,1.3803149E-02
4.1180000E+03,0.0000000E+00,0.0000000E+00,1.3809854E-02
4.1190000E+03,0.0000000E+00,0.0000000E+00,1.3816561E-02
4.1200000E+03,0.0000000E+00,0.0000000E+00,1.3823270E-02
4.1210000E+03,0.0000000E+00,0.0000000E+00,1.3829980E-02
4.1220000E+03,0.0000000E+00,0.0000000E+00,1.3836692E-02
4.1230000E+03,0.0000000E+00,0.0000000E+00,1.3843406E-02
4.1240000E+03,0.0000000E+00,0.0000000E+00,1.3850121E-02
4.1250000E+03,0.0000000E+00,0.0000000E+00,1.3856838E-02
4.1260000E+03,0.0000000E+00,0.0000000E+00,1.3863556E-02
4.1270000E+03,0.0000000E+00,0.0000000E+00,1.3870276E-02
4.1280000E+03,0.0000000E+00,0.0000000E+00,1.3876998E-02
4.1290000E+03,0.0000000E+00,0.0000000E+00,1.3883721E-02
4.1300000E+03,0.0000000E+00,0.0000000E+00,1.3890446E-02
4.1310000E+03,0.0000000E+00,0.0000000E+00,1.3897173E-02
4.1320000E+03,0.0000000E+00,0.0000000E+00,1.3903901E-02
4.1330000E+03,0.0000000E+00,0.0000000E+00,1.3910631E-02
4.1340000E+03,0.0000000E+00,0.0000000E+00,1.3917363E-02
4.1350000E+03,0.0000000E+00,0.0000000E+00,1.3924096E-02
4.1360000E+03,0.0000000E+00,0.0000000E+00,1.3930831E-02
4.1370000E+03,0.0000000E+00,0.0000000E+00,1.3937567E-02
4.1380000E+03,0.0000000E+00,0.0000000E+00,1.3944305E-02
4.1390000E+03,0.0000000E+00,0.0000000E+00,1.3951045E-02
4.1400000E+03,0.0000000E+00,0.0000000E+00,1.3957786E-02
4.1410000E+03,0.0000000E+00,0.0000000E+00,1.3964529E-02
4.1420000E+03,0.0000000E+00,0.0000000E+00,1.3971273E-02
4.1430000E+03,0.0000000E+00,0.0000000E+00,1.3978019E-02
4.1440000E+03,0.0000000E+00,0.0000000E+00,1.3984767E-02
4.1450000E+03,0.0000000E+00,0.0000000E+00,1.3991517E-02
4.1460000E+03,0.0000000E+00,0.0000000E+00,1.3998268E-02
4.1470000E+03,0.0000000E+00,0.0000000E+00,1.4005020E-02
4.1480000E+03,0.0000000E+00,0.0000000E+00,1.4011775E-02
4.1490000E+03,0.0000000E+00,0.0000000E+00,1.4018530E-02
4.1500000E+03,0.0000000E+00,0.0000000E+00,1.4025288E-02
4.1510000E+03,0.0000000E+00,0.0000000E+00,1.4032047E-02
4.1520000E+03,0.0000000E+00,0.0000000E+00,1.4038808E-02
4.1530000E+03,0.0000000E+00,0.0000000E+00,1.4045570E-02
4.1540000E+03,0.0000000E+00,0.0000000E+00,1.4052334E-02
4.1550000E+03,0.0000000E+00,0.0000000E+00,1.4059100E-02
4.1560000E+03,0.0000000E+00,0.0000000E+00,1.4065867E-02
4.1570000E+03,0.0000000E+00,0.0000000E+00,1.4072636E-02
4.1580000E+03,0.0000000E+00,0.0000000E+00,1.4079407E-02
4.1590000E+03,0.0000000E+00,0.0000000E+00,1.4086179E-02
4.1600000E+03,0.0000000E+00,0.0000000E+00,1.4092953E-02
4.1610000E+03,0.0000000E+00,0.0000000E+00,1.4099728E-02
4.1620000E+03,0.0000000E+00,0.0000000E+00,1.4106506E-02
4.1630000E+03,0.0000000E+00,0.0000000E+00,1.4113284E-02
4.1640000E+03,0.0000000E+00,0.0000000E+00,1.4120065E-02
4.1650000E+03,0.0000000E+00,0.0000000E+00,1.4126847E-02
4.1660000E+03,0.0000000E+00,0.0000000E+00,1.4133630E-02
4.1670000E+03,0.0000000E+00,0.0000000E+00,1.4140415E-02
4.1680000E+03,0.0000000E+00,0.0000000E+00,1.4147202E-02
4.1690000E+03,0.0000000E+00,0.0000000E+00,1.4153991E-02
4.1700000E+03,0.0000000E+00,0.0000000E+00,1.4160781E-02
4.1710000E+03,0.0000000E+00,0.0000000E+00,1.4167573E-02
4.1720000E+03,0.0000000E+00,0.0000000E+00,1.4174366E-02
4.1730000E+03,0.0000000E+00,0.0000000E+00,1.4181161E-02
4.1740000E+03,0.0000000E+00,0.0000000E+00,1.4187958E-02
4.1750000E+03,0.0000000E+00,0.0000000E+00,1.4194756E-02
4.1760000E+03,0.0000000E+00,0.0000000E+00,1.4201556E-02
4.1770000E+03,0.0000000E+00,0.0000000E+00,1.4208357E-02
4.1780000E+03,0.0000000E+00,0.0000000E+00,1.4215160E-02
4.1790000E+03,0.0000000E+00,0.0000000E+00,1.4221965E-02
4.1800000E+03,0.0000000E+00,0.0000000E+00,1.4228772E-02
4.1810000E+03,0.0000000E+00,0.0000000E+00,1.4235580E-02
4.1820000E+03,0.0000000E+00,0.0000000E+00,1.4242389E-02
4.1830000E+03,0.0000000E+00,0.0000000E+00,1.4249201E-02
4.1840000E+03,0.0000000E+00,0.0000000E+00,1.4256013E-02
4.1850000E+03,0.0000000E+00,0.0000000E+00,1.4262828E-02
4.1860000E+03,0.0000000E+00,0.0000000E+00,1.4269644E-02
4.1870000E+03,0.0000000E+00,0.0000000E+00,1.4276462E-02
4.1880000E+03,0.0000000E+00,0.0000000E+00,1.4283281E-02
4.1890000E+03,0.0000000E+00,0.0000000E+00,1.4290102E-02
4.1900000E+03,0.0000000E+00,0.0000000E+00,1.4296925E-02
4.1910000E+03,0.0000000E+00,0.0000000E+00,1.4303749E-02
4.1920000E+03,0.0000000E+00,0.0000000E+00,1.4310575E-02
4.1930000E+03,0.0000000E+00,0.0000000E+00,1.4317403E-02
4.1940000E+03,0.0000000E+00,0.0000000E+00,1.4324232E-02
4.1950000E+03,0.0000000E+00,0.0000000E+00,1.4331063E-02
4.1960000E+03,0.0000000E+00,0.0000000E+00,1.4337895E-02
4.1970000E+03,0.0000000E+00,0.0000000E+00,1.4344729E-02
4.1980000E+03,0.0000000E+00,0.0000000E+00,1.4351565E-02
4.1990000E+03,0.0000000E+00,0.0000000E+00,1.4358402E-02
4.2000000E+03,0.0000000E+00,0.0000000E+00,1.4365241E-02
4.2010000E+03,0.0000000E+00,0.0000000E+00,1.4372082E-02
4.2020000E+03,0.0000000E+00,0.0000000E+00,1.4378924E-02
4.2030000E+03,0.0000000E+00,0.0000000E+00,1.4385768E-02
4.2040000E+03,0.0000000E+00,0.0000000E+00,1.4392614E-02
4.2050000E+03,0.0000000E+00,0.0000000E+00,1.4399461E-02
4.2060000E+03,0.0000000E+00,0.0000000E+00,1.4406309E-02
4.2070000E+03,0.0000000E+00,0.0000000E+00,1.4413160E-02
4.2080000E+03,0.0000000E+00,0.0000000E+00,1.4420012E-02
4.2090000E+03,0.0000000E+00,0.0000000E+00,1.4426865E-02
4.2100000E+03,0.0000000E+00,0.0000000E+00,1.4433721E-02
4.2110000E+03,0.0000000E+00,0.0000000E+00,1.4440578E-02
4.2120000E+03,0.0000000E+00,0.0000000E+00,1.4447436E-02
4.2130000E+03,0.0000000E+00,0.0000000E+00,1.4454296E-02
4.2140000E+03,0.0000000E+00,0.0000000E+00,1.4461158E-02
4.2150000E+03,0.0000000E+00,0.0000000E+00,1.4468021E-02
4.2160000E+03,0.0000000E+00,0.0000000E+00,1.4474886E-02
4.2170000E+03,0.0000000E+00,0.0000000E+00,1.4481753E-02
4.2180000E+03,0.0000000E+00,0.0000000E+00,1.4488621E-02
4.2190000E+03,0.0000000E+00,0.0000000E+00,1.4495491E-02
4.2200000E+03,0.0000000E+00,0.0000000E+00,1.4502363E-02
4.2210000E+03,0.0000000E+00,0.0000000E+00,1.4509236E-02
4.2220000E+03,0.0000000E+00,0.0000000E+00,1.4516111E-02
4.2230000E+03,0.0000000E+00,0.0000000E+00,1.4522987E-02
4.2240000E+03,0.0000000E+00,0.0000000E+00,1.4529865E-02
4.2250000E+03,0.0000000E+00,0.0000000E+00,1.4536745E-02
4.2260000E+03,0.0000000E+00,0.0000000E+00,1.4543626E-02
4.2270000E+03,0.0000000E+00,0.0000000E+00,1.4550509E-02
4.2280000E+03,0.0000000E+00,0.0000000E+00,1.4557394E-02
4.2290000E+03,0.0000000E+00,0.0000000E+00,1.4564280E-02
4.2300000E+03,0.0000000E+00,0.0000000E+00,1.4571168E-02
4.2310000E+03,0.0000000E+00,0.0000000E+00,1.4578057E-02
4.2320000E+03,0.0000000E+00,0.0000000E+00,1.4584948E-02
4.2330000E+03,0.0000000E+00,0.0000000E+00,1.4591841E-02
4.2340000E+03,0.0000000E+00,0.0000000E+00,1.4598735E-02
4.2350000E+03,0.0000000E+00,0.0000000E+00,1.4605631E-02
4.2360000E+03,0.0000000E+00,0.0000000E+00,1.4612529E-02
4.2370000E+03,0.0000000E+00,0.0000000E+00,1.4619428E-02
4.2380000E+03,0.0000000E+00,0.0000000E+00,1.4626329E-02
4.2390000E+03,0.0000000E+00,0.0000000E+00,1.4633231E-02
4.2400000E+03,0.0000000E+00,0.0000000E+00,1.4640135E-02
4.2410000E+03,0.0000000E+00,0.0000000E+00,1.4647041E-02
4.2420000E+03,0.0000000E+00,0.0000000E+00,1.4653948E-02
4.2430000E+03,0.0000000E+00,0.0000000E+00,1.4660857E-02
4.2440000E+03,0.0000000E+00,0.0000000E+00,1.4667768E-02
4.2450000E+03,0.0000000E+00,0.0000000E+00,1.4674680E-02
4.2460000E+03,0.0000000E+00,0.0000000E+00,1.4681594E-02
4.2470000E+03,0.0000000E+00,0.0000000E+00,1.4688509E-02
4.2480000E+03,0.0000000E+00,0.0000000E+00,1.4695427E-02
4.2490000E+03,0.0000000E+00,0.0000000E+00,1.4702345E-02
4.2500000E+03,0.0000000E+00,0.0000000E+00,1.4709266E-02
4.2510000E+03,0.0000000E+00,0.0000000E+00,1.4716188E-02
4.2520000E+03,0.0000000E+00,0.0000000E+00,1.4723111E-02
4.2530000E+03,0.0000000E+00,0.0000000E+00,1.4730037E-02
4.2540000E+03,0.0000000E+00,0.0000000E+00,1.4736964E-02
4.2550000E+03,0.0000000E+00,0.0000000E+00,1.4743892E-02
4.2560000E+03,0.0000000E+00,0.0000000E+00,1.4750822E-02
4.2570000E+03,0.0000000E+00,0.0000000E+00,1.4757754E-02
4.2580000E+03,0.0000000E+00,0.0000000E+00,1.4764687E-02
4.2590000E+03,0.0000000E+00,0.0000000E+00,1.4771622E-02
4.2600000E+03,0.0000000E+00,0.0000000E+00,1.4778559E-02
4.2610000E+03,0.0000000E+00,0.0000000E+00,1.4785497E-02
4.2620000E+03,0.0000000E+00,0.0000000E+00,1.4792437E-02
4.2630000E+03,0.0000000E+00,0.0000000E+00,1.4799379E-02
4.2640000E+03,0.0000000E+00,0.0000000E+00,1.4806322E-02
4.2650000E+03,0.0000000E+00,0.0000000E+00,1.4813267E-02
4.2660000E+03,0.0000000E+00,0.0000000E+00,1.4820213E-02
4.2670000E+03,0.0000000E+00,0.0000000E+00,1.4827161E-02
4.2680000E+03,0.0000000E+00,0.0000000E+00,1.4834111E-02
4.2690000E+03,0.0000000E+00,0.0000000E+00,1.4841062E-02
4.2700000E+03,0.0000000E+00,0.0000000E+00,1.4848015E-02
4.2710000E+03,0.0000000E+00,0.0000000E+00,1.4854970E-02
4.2720000E+03,0.0000000E+00,0.0000000E+00,1.4861926E-02
4.2730000E+03,0.0000000E+00,0.0000000E+00,1.4868884E-02
4.2740000E+03,0.0000000E+00,0.0000000E+00,1.4875843E-02
4.2750000E+03,0.0000000E+00,0.0000000E+00,1.4882804E-02
4.2760000E+03,0.0000000E+00,0.0000000E+00,1.4889767E-02
4.2770000E+03,0.0000000E+00,0.0000000E+00,1.4896731E-02
4.2780000E+03,0.0000000E+00,0.0000000E+00,1.4903697E-02
4.2790000E+03,0.0000000E+00,0.0000000E+00,1.4910665E-02
4.2800000E+03,0.0000000E+00,0.0000000E+00,1.4917634E-02
4.2810000E+03,0.0000000E+00,0.0000000E+00,1.4924605E-02
4.2820000E+03,0.0000000E+00,0.0000000E+00,1.4931578E-02
4.2830000E+03,0.0000000E+00,0.0000000E+00,1.4938552E-02
4.2840000E+03,0.0000000E+00,0.0000000E+00,1.4945527E-02
4.2850000E+03,0.0000000E+00,0.0000000E+00,1.4952505E-02
4.2860000E+03,0.0000000E+00,0.0000000E+00,1.4959484E-02
4.2870000E+03,0.0000000E+00,0.0000000E+00,1.4966464E-02
4.2880000E+03,0.0000000E+00,0.0000000E+00,1.4973447E-02
4.2890000E+03,0.0000000E+00,0.0000000E+00,1.4980431E-02
4.2900000E+03,0.0000000E+00,0.0000000E+00,1.4987416E-02
4.2910000E+03,0.0000000E+00,0.0000000E+00,1.4994403E-02
4.2920000E+03,0.0000000E+00,0.0000000E+00,1.5001392E-02
4.2930000E+03,0.0000000E+00,0.0000000E+00,1.5008382E-02
4.2940000E+03,0.0000000E+00,0.0000000E+00,1.5015374E-02
4.2950000E+03,0.0000000E+00,0.0000000E+00,1.5022368E-02
4.2960000E+03,0.0000000E+00,0.0000000E+00,1.5029363E-02
4.2970000E+03,0.0000000E+00,0.0000000E+00,1.5036360E-02
4.2980000E+03,0.0000000E+00,0.0000000E+00,1.5043359E-02
4.2990000E+03,0.0000000E+00,0.0000000E+00,1.5050359E-02
4.3000000E+03,0.0000000E+00,0.0000000E+00,1.5057361E-02
4.3010000E+03,0.0000000E+00,0.0000000E+00,1.5064364E-02
4.3020000E+03,0.0000000E+00,0.0000000E+00,1.5071369E-02
4.3030000E+03,0.0000000E+00,0.0000000E+00,1.5078376E-02
4.3040000E+03,0.0000000E+00,0.0000000E+00,1.5085384E-02
4.3050000E+03,0.0000000E+00,0.0000000E+00,1.5092394E-02
4.3060000E+03,0.0000000E+00,0.0000000E+00,1.5099406E-02
4.3070000E+03,0.0000000E+00,0.0000000E+00,1.5106419E-02
4.3080000E+03,0.0000000E+00,0.0000000E+00,1.5113434E-02
4.3090000E+03,0.0000000E+00,0.0000000E+00,1.5120450E-02
4.3100000E+03,0.0000000E+00,0.0000000E+00,1.5127468E-02
4.3110000E+03,0.0000000E+00,0.0000000E+00,1.5134488E-02
4.3120000E+03,0.0000000E+00,0.0000000E+00,1.5141509E-02
4.3130000E+03,0.0000000E+00,0.0000000E+00,1.5148532E-02
4.3140000E+03,0.0000000E+00,0.0000000E+00,1.5155557E-02
4.3150000E+03,0.0000000E+00,0.0000000E+00,1.5162583E-02
4.3160000E+03,0.0000000E+00,0.0000000E+00,1.5169611E-02
4.3170000E+03,0.0000000E+00,0.0000000E+00,1.5176640E-02
4.3180000E+03,0.0000000E+00,0.0000000E+00,1.5183672E-02
4.3190000E+03,0.0000000E+00,0.0000000E+00,1.5190704E-02
4.3200000E+03,0.0000000E+00,0.0000000E+00,1.5197739E-02
4.3210000E+03,0.0000000E+00,0.0000000E+00,1.5204775E-02
4.3220000E+03,0.0000000E+00,0.0000000E+00,1.5211812E-02
4.3230000E+03,0.0000000E+00,0.0000000E+00,1.5218851E-02
4.3240000E+03,0.0000000E+00,0.0000000E+00,1.5225892E-02
4.3250000E+03,0.0000000E+00,0.0000000E+00,1.5232935E-02
4.3260000E+03,0.0000000E+00,0.0000000E+00,1.5239979E-02
4.3270000E+03,0.0000000E+00,0.0000000E+00,1.5247025E-02
4.3280000E+03,0.0000000E+00,0.0000000E+00,1.5254072E-02
4.3290000E+03,0.0000000E+00,0.0000000E+00,1.5261121E-02
4.3300000E+03,0.0000000E+00,0.0000000E+00,1.5268172E-02
4.3310000E+03,0.0000000E+00,0.0000000E+00,1.5275224E-02
4.3320000E+03,0.0000000E+00,0.0000000E+00,1.5282278E-02
4.3330000E+03,0.0000000E+00,0.0000000E+00,1.5289334E-02
4.3340000E+03,0.0000000E+00,0.0000000E+00,1.5296391E-02
4.3350000E+03,0.0000000E+00,0.0000000E+00,1.5303449E-02
4.3360000E+03,0.0000000E+00,0.0000000E+00,1.5310510E-02
4.3370000E+03,0.0000000E+00,0.0000000E+00,1.5317572E-02
4.3380000E+03,0.0000000E+00,0.0000000E+00,1.5324636E-02
4.3390000E+03,0.0000000E+00,0.0000000E+00,1.5331701E-02
4.3400000E+03,0.0000000E+00,0.0000000E+00,1.5338768E-02
4.3410000E+03,0.0000000E+00,0.0000000E+00,1.5345836E-02
4.3420000E+03,0.0000000E+00,0.0000000E+00,1.5352907E-02
4.3430000E+03,0.0000000E+00,0.0000000E+00,1.5359978E-02
4.3440000E+03,0.0000000E+00,0.0000000E+00,1.5367052E-02
4.3450000E+03,0.0000000E+00,0.0000000E+00,1.5374127E-02
4.3460000E+03,0.0000000E+00,0.0000000E+00,1.5381204E-02
4.3470000E+03,0.0000000E+00,0.0000000E+00,1.5388282E-02
4.3480000E+03,0.0000000E+00,0.0000000E+00,1.5395362E-02
4.3490000E+03,0.0000000E+00,0.0000000E+00,1.5402443E-02
4.3500000E+03,0.0000000E+00,0.0000000E+00,1.5409527E-02
4.3510000E+03,0.0000000E+00,0.0000000E+00,1.5416612E-02
4.3520000E+03,0.0000000E+00,0.0000000E+00,1.5423698E-02
4.3530000E+03,0.0000000E+00,0.0000000E+00,1.5430786E-02
4.3540000E+03,0.0000000E+00,0.0000000E+00,1.5437876E-02
4.3550000E+03,0.0000000E+00,0.0000000E+00,1.5444967E-02
4.3560000E+03,0.0000000E+00,0.0000000E+00,1.5452060E-02
4.3570000E+03,0.0000000E+00,0.0000000E+00,1.5459155E-02
4.3580000E+03,0.0000000E+00,0.0000000E+00,1.5466251E-02
4.3590000E+03,0.0000000E+00,0.0000000E+00,1.5473349E-02
4.3600000E+03,0.0000000E+00,0.0000000E+00,1.5480448E-02
4.3610000E+03,0.0000000E+00,0.0000000E+00,1.5487549E-02
4.3620000E+03,0.0000000E+00,0.0000000E+00,1.5494652E-02
4.3630000E+03,0.0000000E+00,0.0000000E+00,1.5501757E-02
4.3640000E+03,0.0000000E+00,0.0000000E+00,1.5508863E-02
4.3650000E+03,0.0000000E+00,0.0000000E+00,1.5515970E-02
4.3660000E+03,0.0000000E+00,0.0000000E+00,1.5523079E-02
4.3670000E+03,0.0000000E+00,0.0000000E+00,1.5530190E-02
4.3680000E+03,0.0000000E+00,0.0000000E+00,1.5537303E-02
4.3690000E+03,0.0000000E+00,0.0000000E+00,1.5544417E-02
4.3700000E+03,0.0000000E+00,0.0000000E+00,1.5551533E-02
4.3710000E+03,0.0000000E+00,0.0000000E+00,1.5558650E-02
4.3720000E+03,0.0000000E+00,0.0000000E+00,1.5565769E-02
4.3730000E+03,0.0000000E+00,0.0000000E+00,1.5572890E-02
4.3740000E+03,0.0000000E+00,0.0000000E+00,1.5580012E-02
4.3750000E+03,0.0000000E+00,0.0000000E+00,1.5587136E-02
4.3760000E+03,0.0000000E+00,0.0000000E+00,1.5594262E-02
4.3770000E+03,0.0000000E+00,0.0000000E+00,1.5601389E-02
4.3780000E+03,0.0000000E+00,0.0000000E+00,1.5608518E-02
4.3790000E+03,0.0000000E+00,0.0000000E+00,1.5615648E-02
4.3800000E+03,0.0000000E+00,0.0000000E+00,1.5622780E-02
4.3810000E+03,0.0000000E+00,0.0000000E+00,1.5629914E-02
4.3820000E+03,0.0000000E+00,0.0000000E+00,1.5637049E-02
4.3830000E+03,0.0000000E+00,0.0000000E+00,1.5644186E-02
4.3840000E+03,0.0000000E+00,0.0000000E+00,1.5651325E-02
4.3850000E+03,0.0000000E+00,0.0000000E+00,1.5658465E-02
4.3860000E+03,0.0000000E+00,0.0000000E+00,1.5665607E-02
4.3870000E+03,0.0000000E+00,0.0000000E+00,1.5672750E-02
4.3880000E+03,0.0000000E+00,0.0000000E+00,1.5679895E-02
4.3890000E+03,0.0000000E+00,0.0000000E+00,1.5687042E-02
4.3900000E+03,0.0000000E+00,0.0000000E+00,1.5694190E-02
4.3910000E+03,0.0000000E+00,0.0000000E+00,1.5701340E-02
4.3920000E+03,0.0000000E+00,0.0000000E+00,1.5708492E-02
4.3930000E+03,0.0000000E+00,0.0000000E+00,1.5715645E-02
4.3940000E+03,0.0000000E+00,0.0000000E+00,1.5722800E-02
4.3950000E+03,0.0000000E+00,0.0000000E+00,1.5729956E-02
4.3960000E+03,0.0000000E+00,0.0000000E+00,1.5737115E-02
4.3970000E+03,0.0000000E+00,0.0000000E+00,1.5744274E-02
4.3980000E+03,0.0000000E+00,0.0000000E+00,1.5751436E-02
4.3990000E+03,0.0000000E+00,0.0000000E+00,1.5758599E-02
4.4000000E+03,0.0000000E+00,0.0000000E+00,1.5765763E-02
4.4010000E+03,0.0000000E+00,0.0000000E+00,1.5772930E-02
4.4020000E+03,0.0000000E+00,0.0000000E+00,1.5780097E-02
4.4030000E+03,0.0000000E+00,0.0000000E+00,1.5787267E-02
4.4040000E+03,0.0000000E+00,0.0000000E+00,1.5794438E-02
4.4050000E+03,0.0000000E+00,0.0000000E+00,1.5801611E-02
4.4060000E+03,0.0000000E+00,0.0000000E+00,1.5808785E-02
4.4070000E+03,0.0000000E+00,0.0000000E+00,1.5815961E-02
4.4080000E+03,0.0000000E+00,0.0000000E+00,1.5823139E-02
4.4090000E+03,0.0000000E+00,0.0000000E+00,1.5830318E-02
4.4100000E+03,0.0000000E+00,0.0000000E+00,1.5837499E-02
4.4110000E+03,0.0000000E+00,0.0000000E+00,1.5844682E-02
4.4120000E+03,0.0000000E+00,0.0000000E+00,1.5851866E-02
4.4130000E+03,0.0000000E+00,0.0000000E+00,1.5859052E-02
4.4140000E+03,0.0000000E+00,0.0000000E+00,1.5866239E-02
4.4150000E+03,0.0000000E+00,0.0000000E+00,1.5873428E-02
4.4160000E+03,0.0000000E+00,0.0000000E+00,1.5880619E-02
4.4170000E+03,0.0000000E+00,0.0000000E+00,1.5887811E-02
4.4180000E+03,0.0000000E+00,0.0000000E+00,1.5895005E-02
4.4190000E+03,0.0000000E+00,0.0000000E+00,1.5902201E-02
4.4200000E+03,0.0000000E+00,0.0000000E+00,1.5909398E-02
4.4210000E+03,0.0000000E+00,0.0000000E+00,1.5916597E-02
4.4220000E+03,0.0000000E+00,0.0000000E+00,1.5923797E-02
4.4230000E+03,0.0000000E+00,0.0000000E+00,1.5930999E-02
4.4240000E+03,0.0000000E+00,0.0000000E+00,1.5938203E-02
4.4250000E+03,0.0000000E+00,0.0000000E+00,1.5945408E-02
4.4260000E+03,0.0000000E+00,0.0000000E+00,1.5952615E-02
4.4270000E+03,0.0000000E+00,0.0000000E+00,1.5959824E-02
4.4280000E+03,0.0000000E+00,0.0000000E+00,1.5967034E-02
4.4290000E+03,0.0000000E+00,0.0000000E+00,1.5974246E-02
4.4300000E+03,0.0000000E+00,0.0000000E+00,1.5981459E-02
4.4310000E+03,0.0000000E+00,0.0000000E+00,1.5988674E-02
4.4320000E+03,0.0000000E+00,0.0000000E+00,1.5995891E-02
4.4330000E+03,0.0000000E+00,0.0000000E+00,1.6003110E-02
4.4340000E+03,0.0000000E+00,0.0000000E+00,1.6010330E-02
4.4350000E+03,0.0000000E+00,0.0000000E+00,1.6017551E-02
4.4360000E+03,0.0000000E+00,0.0000000E+00,1.6024774E-02
4.4370000E+03,0.0000000E+00,0.0000000E+00,1.6031999E-02
4.4380000E+03,0.0000000E+00,0.0000000E+00,1.6039226E-02
4.4390000E+03,0.0000000E+00,0.0000000E+00,1.6046454E-02
4.4400000E+03,0.0000000E+00,0.0000000E+00,1.6053684E-02
4.4410000E+03,0.0000000E+00,0.0000000E+00,1.6060915E-02
4.4420000E+03,0.0000000E+00,0.0000000E+00,1.6068148E-02
4.4430000E+03,0.0000000E+00,0.0000000E+00,1.6075383E-02
4.4440000E+03,0.0000000E+00,0.0000000E+00,1.6082619E-02
4.4450000E+03,0.0000000E+00,0.0000000E+00,1.6089857E-02
4.4460000E+03,0.0000000E+00,0.0000000E+00,1.6097096E-02
4.4470000E+03,0.0000000E+00,0.0000000E+00,1.6104338E-02
4.4480000E+03,0.0000000E+00,0.0000000E+00,1.6111580E-02
4.4490000E+03,0.0000000E+00,0.0000000E+00,1.6118825E-02
4.4500000E+03,0.0000000E+00,0.0000000E+00,1.6126071E-02
4.4510000E+03,0.0000000E+00,0.0000000E+00,1.6133319E-02
4.4520000E+03,0.0000000E+00,0.0000000E+00,1.6140568E-02
4.4530000E+03,0.0000000E+00,0.0000000E+00,1.6147819E-02
4.4540000E+03,0.0000000E+00,0.0000000E+00,1.6155071E-02
4.4550000E+03,0.0000000E+00,0.0000000E+00,1.6162325E-02
4.4560000E+03,0.0000000E+00,0.0000000E+00,1.6169581E-02
4.4570000E+03,0.0000000E+00,0.0000000E+00,1.6176839E-02
4.4580000E+03,0.0000000E+00,0.0000000E+00,1.6184098E-02
4.4590000E+03,0.0000000E+00,0.0000000E+00,1.6191359E-02
4.4600000E+03,0.0000000E+00,0.0000000E+00,1.6198621E-02
4.4610000E+03,0.0000000E+00,0.0000000E+00,1.6205885E-02
4.4620000E+03,0.0000000E+00,0.0000000E+00,1.6213150E-02
4.4630000E+03,0.0000000E+00,0.0000000E+00,1.6220418E-02
4.4640000E+03,0.0000000E+00,0.0000000E+00,1.6227686E-02
4.4650000E+03,0.0000000E+00,0.0000000E+00,1.6234957E-02
4.4660000E+03,0.0000000E+00,0.0000000E+00,1.6242229E-02
4.4670000E+03,0.0000000E+00,0.0000000E+00,1.6249503E-02
4.4680000E+03,0.0000000E+00,0.0000000E+00,1.6256778E-02
4.4690000E+03,0.0000000E+00,0.0000000E+00,1.6264055E-02
4.4700000E+03,0.0000000E+00,0.0000000E+00,1.6271334E-02
4.4710000E+03,0.0000000E+00,0.0000000E+00,1.6278614E-02
4.4720000E+03,0.0000000E+00,0.0000000E+00,1.6285896E-02
4.4730000E+03,0.0000000E+00,0.0000000E+00,1.6293179E-02
4.4740000E+03,0.0000000E+00,0.0000000E+00,1.6300464E-02
4.4750000E+03,0.0000000E+00,0.0000000E+00,1.6307751E-02
4.4760000E+03,0.0000000E+00,0.0000000E+00,1.6315040E-02
4.4770000E+03,0.0000000E+00,0.0000000E+00,1.6322330E-02
4.4780000E+03,0.0000000E+00,0.0000000E+00,1.6329621E-02
4.4790000E+03,0.0000000E+00,0.0000000E+00,1.6336914E-02
4.4800000E+03,0.0000000E+00,0.0000000E+00,1.6344209E-02
4.4810000E+03,0.0000000E+00,0.0000000E+00,1.6351506E-02
4.4820000E+03,0.0000000E+00,0.0000000E+00,1.6358804E-02
4.4830000E+03,0.0000000E+00,0.0000000E+00,1.6366104E-02
4.4840000E+03,0.0000000E+00,0.0000000E+00,1.6373405E-02
4.4850000E+03,0.0000000E+00,0.0000000E+00,1.6380708E-02
4.4860000E+03,0.0000000E+00,0.0000000E+00,1.6388013E-02
4.4870000E+03,0.0000000E+00,0.0000000E+00,1.6395319E-02
4.4880000E+03,0.0000000E+00,0.0000000E+00,1.6402627E-02
4.4890000E+03,0.0000000E+00,0.0000000E+00,1.6409937E-02
4.4900000E+03,0.0000000E+00,0.0000000E+00,1.6417248E-02
4.4910000E+03,0.0000000E+00,0.0000000E+00,1.6424561E-02
4.4920000E+03,0.0000000E+00,0.0000000E+00,1.6431875E-02
4.4930000E+03,0.0000000E+00,0.0000000E+00,1.6439191E-02
4.4940000E+03,0.0000000E+00,0.0000000E+00,1.6446509E-02
4.4950000E+03,0.0000000E+00,0.0000000E+00,1.6453828E-02
4.4960000E+03,0.0000000E+00,0.0000000E+00,1.6461149E-02
4.4970000E+03,0.0000000E+00,0.0000000E+00,1.6468472E-02
4.4980000E+03,0.0000000E+00,0.0000000E+00,1.6475796E-02
4.4990000E+03,0.0000000E+00,0.0000000E+00,1.6483122E-02
